,Entity,Code,Day,after_lockdown_start
88647,Japan,JPN,2021-09-20,1
88648,Japan,JPN,2021-09-21,1
88649,Japan,JPN,2021-09-22,1
88650,Japan,JPN,2021-09-23,1
88651,Japan,JPN,2021-09-24,1
88652,Japan,JPN,2021-09-25,1
88653,Japan,JPN,2021-09-26,1
88654,Japan,JPN,2021-09-27,1
88655,Japan,JPN,2021-09-28,1
88656,Japan,JPN,2021-09-29,1
88657,Japan,JPN,2021-09-30,1
88658,Japan,JPN,2021-10-01,1
88659,Japan,JPN,2021-10-02,1
88660,Japan,JPN,2021-10-03,1
88661,Japan,JPN,2021-10-04,1
88662,Japan,JPN,2021-10-05,1
88663,Japan,JPN,2021-10-06,1
88664,Japan,JPN,2021-10-07,1
88665,Japan,JPN,2021-10-08,1
88666,Japan,JPN,2021-10-09,1
88667,Japan,JPN,2021-10-10,1
88668,Japan,JPN,2021-10-11,1
88669,Japan,JPN,2021-10-12,1
88670,Japan,JPN,2021-10-13,1
88671,Japan,JPN,2021-10-14,1
88672,Japan,JPN,2021-10-15,1
88673,Japan,JPN,2021-10-16,1
88674,Japan,JPN,2021-10-17,1
88675,Japan,JPN,2021-10-18,1
88676,Japan,JPN,2021-10-19,1
88677,Japan,JPN,2021-10-20,1
88678,Japan,JPN,2021-10-21,1
88679,Japan,JPN,2021-10-22,1
88680,Japan,JPN,2021-10-23,1
88681,Japan,JPN,2021-10-24,1
88682,Japan,JPN,2021-10-25,1
88683,Japan,JPN,2021-10-26,1
88684,Japan,JPN,2021-10-27,1
88685,Japan,JPN,2021-10-28,1
88686,Japan,JPN,2021-10-29,1
88687,Japan,JPN,2021-10-30,1
88688,Japan,JPN,2021-10-31,1
88689,Japan,JPN,2021-11-01,1
88690,Japan,JPN,2021-11-02,1
88691,Japan,JPN,2021-11-03,1
88692,Japan,JPN,2021-11-04,1
88693,Japan,JPN,2021-11-05,1
88694,Japan,JPN,2021-11-06,1
88695,Japan,JPN,2021-11-07,1
88696,Japan,JPN,2021-11-08,1
88697,Japan,JPN,2021-11-09,1
88698,Japan,JPN,2021-11-10,1
88699,Japan,JPN,2021-11-11,1
88700,Japan,JPN,2021-11-12,1
88701,Japan,JPN,2021-11-13,1
88702,Japan,JPN,2021-11-14,1
88703,Japan,JPN,2021-11-15,1
88704,Japan,JPN,2021-11-16,1
88705,Japan,JPN,2021-11-17,1
88706,Japan,JPN,2021-11-18,1
88707,Japan,JPN,2021-11-19,1
88708,Japan,JPN,2021-11-20,1
88709,Japan,JPN,2021-11-21,1
88710,Japan,JPN,2021-11-22,1
88711,Japan,JPN,2021-11-23,1
88712,Japan,JPN,2021-11-24,1
88713,Japan,JPN,2021-11-25,1
88714,Japan,JPN,2021-11-26,1
88715,Japan,JPN,2021-11-27,1
88716,Japan,JPN,2021-11-28,1
88717,Japan,JPN,2021-11-29,1
88718,Japan,JPN,2021-11-30,1
88719,Japan,JPN,2021-12-01,1
88720,Japan,JPN,2021-12-02,1
88721,Japan,JPN,2021-12-03,1
88722,Japan,JPN,2021-12-04,1
88723,Japan,JPN,2021-12-05,1
88724,Japan,JPN,2021-12-06,1
88725,Japan,JPN,2021-12-07,1
88726,Japan,JPN,2021-12-08,1
88727,Japan,JPN,2021-12-09,1
88728,Japan,JPN,2021-12-10,1
88729,Japan,JPN,2021-12-11,1
88730,Japan,JPN,2021-12-12,1
88731,Japan,JPN,2021-12-13,1
88732,Japan,JPN,2021-12-14,1
88733,Japan,JPN,2021-12-15,1
88734,Japan,JPN,2021-12-16,1
88735,Japan,JPN,2021-12-17,1
88736,Japan,JPN,2021-12-18,1
88737,Japan,JPN,2021-12-19,1
88738,Japan,JPN,2021-12-20,1
88739,Japan,JPN,2021-12-21,1
88740,Japan,JPN,2021-12-22,1
88741,Japan,JPN,2021-12-23,1
88742,Japan,JPN,2021-12-24,1
88743,Japan,JPN,2021-12-25,1
88744,Japan,JPN,2021-12-26,1
88745,Japan,JPN,2021-12-27,1
88746,Japan,JPN,2021-12-28,1
88747,Japan,JPN,2021-12-29,1
88748,Japan,JPN,2021-12-30,1
88749,Japan,JPN,2021-12-31,1
88750,Japan,JPN,2022-01-01,1
88751,Japan,JPN,2022-01-02,1
88752,Japan,JPN,2022-01-03,1
88753,Japan,JPN,2022-01-04,1
88754,Japan,JPN,2022-01-05,1
88755,Japan,JPN,2022-01-06,1
88756,Japan,JPN,2022-01-07,1
88757,Japan,JPN,2022-01-08,1
88758,Japan,JPN,2022-01-09,1
88759,Japan,JPN,2022-01-10,1
88760,Japan,JPN,2022-01-11,1
88761,Japan,JPN,2022-01-12,1
88762,Japan,JPN,2022-01-13,1
88763,Japan,JPN,2022-01-14,1
88764,Japan,JPN,2022-01-15,1
88765,Japan,JPN,2022-01-16,1
88766,Japan,JPN,2022-01-17,1
88767,Japan,JPN,2022-01-18,1
88768,Japan,JPN,2022-01-19,1
88769,Japan,JPN,2022-01-20,1
88770,Japan,JPN,2022-01-21,1
88771,Japan,JPN,2022-01-22,1
88772,Japan,JPN,2022-01-23,1
88773,Japan,JPN,2022-01-24,1
88774,Japan,JPN,2022-01-25,1
88775,Japan,JPN,2022-01-26,1
88776,Japan,JPN,2022-01-27,1
88777,Japan,JPN,2022-01-28,1
88778,Japan,JPN,2022-01-29,1
88779,Japan,JPN,2022-01-30,1
88780,Japan,JPN,2022-01-31,1
88781,Japan,JPN,2022-02-01,1
88782,Japan,JPN,2022-02-02,1
88783,Japan,JPN,2022-02-03,1
88784,Japan,JPN,2022-02-04,1
88785,Japan,JPN,2022-02-05,1
88786,Japan,JPN,2022-02-06,1
88787,Japan,JPN,2022-02-07,1
88788,Japan,JPN,2022-02-08,1
88789,Japan,JPN,2022-02-09,1
88790,Japan,JPN,2022-02-10,1
88791,Japan,JPN,2022-02-11,1
88792,Japan,JPN,2022-02-12,1
88793,Japan,JPN,2022-02-13,1
88794,Japan,JPN,2022-02-14,1
88795,Japan,JPN,2022-02-15,1
88796,Japan,JPN,2022-02-16,1
88797,Japan,JPN,2022-02-17,1
88798,Japan,JPN,2022-02-18,1
88799,Japan,JPN,2022-02-19,1
88800,Japan,JPN,2022-02-20,1
88801,Japan,JPN,2022-02-21,1
88802,Japan,JPN,2022-02-22,1
88803,Japan,JPN,2022-02-23,1
88804,Japan,JPN,2022-02-24,1
88805,Japan,JPN,2022-02-25,1
88806,Japan,JPN,2022-02-26,1
88807,Japan,JPN,2022-02-27,1
88808,Japan,JPN,2022-02-28,1
88809,Japan,JPN,2022-03-01,1
88810,Japan,JPN,2022-03-02,1
88811,Japan,JPN,2022-03-03,1
88812,Japan,JPN,2022-03-04,1
88813,Japan,JPN,2022-03-05,1
88814,Japan,JPN,2022-03-06,1
88815,Japan,JPN,2022-03-07,1
88816,Japan,JPN,2022-03-08,1
88817,Japan,JPN,2022-03-09,1
88818,Japan,JPN,2022-03-10,1
88819,Japan,JPN,2022-03-11,1
88820,Japan,JPN,2022-03-12,1
88821,Japan,JPN,2022-03-13,1
88822,Japan,JPN,2022-03-14,1
88823,Japan,JPN,2022-03-15,1
88824,Japan,JPN,2022-03-16,1
88825,Japan,JPN,2022-03-17,1
88826,Japan,JPN,2022-03-18,1
88827,Japan,JPN,2022-03-19,1
88828,Japan,JPN,2022-03-20,1
88829,Japan,JPN,2022-03-21,1
88830,Japan,JPN,2022-03-22,1
88831,Japan,JPN,2022-03-23,1
88832,Japan,JPN,2022-03-24,1
88833,Japan,JPN,2022-03-25,1
88834,Japan,JPN,2022-03-26,1
88835,Japan,JPN,2022-03-27,1
88836,Japan,JPN,2022-03-28,1
88837,Japan,JPN,2022-03-29,1
88838,Japan,JPN,2022-03-30,1
88839,Japan,JPN,2022-03-31,1
88840,Japan,JPN,2022-04-01,1
88841,Japan,JPN,2022-04-02,1
88842,Japan,JPN,2022-04-03,1
88843,Japan,JPN,2022-04-04,1
88844,Japan,JPN,2022-04-05,1
88845,Japan,JPN,2022-04-06,1
88846,Japan,JPN,2022-04-07,1
88847,Japan,JPN,2022-04-08,1
88848,Japan,JPN,2022-04-09,1
88849,Japan,JPN,2022-04-10,1
88850,Japan,JPN,2022-04-11,1
88851,Japan,JPN,2022-04-12,1
88852,Japan,JPN,2022-04-13,1
88853,Japan,JPN,2022-04-14,1
88854,Japan,JPN,2022-04-15,1
88855,Japan,JPN,2022-04-16,1
88856,Japan,JPN,2022-04-17,1
88857,Japan,JPN,2022-04-18,1
88858,Japan,JPN,2022-04-19,1
88859,Japan,JPN,2022-04-20,1
88860,Japan,JPN,2022-04-21,1
88861,Japan,JPN,2022-04-22,1
88862,Japan,JPN,2022-04-23,1
88863,Japan,JPN,2022-04-24,1
88864,Japan,JPN,2022-04-25,1
88865,Japan,JPN,2022-04-26,1
88866,Japan,JPN,2022-04-27,1
88867,Japan,JPN,2022-04-28,1
88868,Japan,JPN,2022-04-29,1
88869,Japan,JPN,2022-04-30,1
88870,Japan,JPN,2022-05-01,1
88871,Japan,JPN,2022-05-02,1
88872,Japan,JPN,2022-05-03,1
88873,Japan,JPN,2022-05-04,1
88874,Japan,JPN,2022-05-05,1
88875,Japan,JPN,2022-05-06,1
88876,Japan,JPN,2022-05-07,1
88877,Japan,JPN,2022-05-08,1
88878,Japan,JPN,2022-05-09,1
88879,Japan,JPN,2022-05-10,1
88880,Japan,JPN,2022-05-11,1
88881,Japan,JPN,2022-05-12,1
88882,Japan,JPN,2022-05-13,1
88883,Japan,JPN,2022-05-14,1
88884,Japan,JPN,2022-05-15,1
88885,Japan,JPN,2022-05-16,1
88886,Japan,JPN,2022-05-17,1
88887,Japan,JPN,2022-05-18,1
88888,Japan,JPN,2022-05-19,1
88889,Japan,JPN,2022-05-20,1
88890,Japan,JPN,2022-05-21,1
88891,Japan,JPN,2022-05-22,1
88892,Japan,JPN,2022-05-23,1
88893,Japan,JPN,2022-05-24,1
88894,Japan,JPN,2022-05-25,1
88895,Japan,JPN,2022-05-26,1
88896,Japan,JPN,2022-05-27,1
88897,Japan,JPN,2022-05-28,1
88898,Japan,JPN,2022-05-29,1
88899,Japan,JPN,2022-05-30,1
88900,Japan,JPN,2022-05-31,1
88901,Japan,JPN,2022-06-01,1
88902,Japan,JPN,2022-06-02,1
88903,Japan,JPN,2022-06-03,1
88904,Japan,JPN,2022-06-04,1
88905,Japan,JPN,2022-06-05,1
88906,Japan,JPN,2022-06-06,1
88907,Japan,JPN,2022-06-07,1
88908,Japan,JPN,2022-06-08,1
88909,Japan,JPN,2022-06-09,1
88910,Japan,JPN,2022-06-10,1
88911,Japan,JPN,2022-06-11,1
88912,Japan,JPN,2022-06-12,1
88913,Japan,JPN,2022-06-13,1
88914,Japan,JPN,2022-06-14,1
88915,Japan,JPN,2022-06-15,1
88916,Japan,JPN,2022-06-16,1
88917,Japan,JPN,2022-06-17,1
88918,Japan,JPN,2022-06-18,1
88919,Japan,JPN,2022-06-19,1
88920,Japan,JPN,2022-06-20,1
88921,Japan,JPN,2022-06-21,1
88922,Japan,JPN,2022-06-22,1
88923,Japan,JPN,2022-06-23,1
88924,Japan,JPN,2022-06-24,1
88925,Japan,JPN,2022-06-25,1
88926,Japan,JPN,2022-06-26,1
88927,Japan,JPN,2022-06-27,1
88928,Japan,JPN,2022-06-28,1
88929,Japan,JPN,2022-06-29,1
88930,Japan,JPN,2022-06-30,1
88931,Japan,JPN,2022-07-01,1
88932,Japan,JPN,2022-07-02,1
88933,Japan,JPN,2022-07-03,1
88934,Japan,JPN,2022-07-04,1
88935,Japan,JPN,2022-07-05,1
88936,Japan,JPN,2022-07-06,1
88937,Japan,JPN,2022-07-07,1
88938,Japan,JPN,2022-07-08,1
88939,Japan,JPN,2022-07-09,1
88940,Japan,JPN,2022-07-10,1
88941,Japan,JPN,2022-07-11,1
88942,Japan,JPN,2022-07-12,1
88943,Japan,JPN,2022-07-13,1
88944,Japan,JPN,2022-07-14,1
88945,Japan,JPN,2022-07-15,1
88946,Japan,JPN,2022-07-16,1
88947,Japan,JPN,2022-07-17,1
88948,Japan,JPN,2022-07-18,1
88949,Japan,JPN,2022-07-19,1
88950,Japan,JPN,2022-07-20,1
88951,Japan,JPN,2022-07-21,1
88952,Japan,JPN,2022-07-22,1
88953,Japan,JPN,2022-07-23,1
88954,Japan,JPN,2022-07-24,1
88955,Japan,JPN,2022-07-25,1
88956,Japan,JPN,2022-07-26,1
88957,Japan,JPN,2022-07-27,1
88958,Japan,JPN,2022-07-28,1
88959,Japan,JPN,2022-07-29,1
88960,Japan,JPN,2022-07-30,1
88961,Japan,JPN,2022-07-31,1
88962,Japan,JPN,2022-08-01,1
88963,Japan,JPN,2022-08-02,1
88964,Japan,JPN,2022-08-03,1
88965,Japan,JPN,2022-08-04,1
88966,Japan,JPN,2022-08-05,1
88967,Japan,JPN,2022-08-06,1
88968,Japan,JPN,2022-08-07,1
88969,Japan,JPN,2022-08-08,1
88970,Japan,JPN,2022-08-09,1
88971,Japan,JPN,2022-08-10,1
88972,Japan,JPN,2022-08-11,1
88973,Japan,JPN,2022-08-12,1
88974,Japan,JPN,2022-08-13,1
88975,Japan,JPN,2022-08-14,1
88976,Japan,JPN,2022-08-15,1
88977,Japan,JPN,2022-08-16,1
88978,Japan,JPN,2022-08-17,1
88979,Japan,JPN,2022-08-18,1
88980,Japan,JPN,2022-08-19,1
88981,Japan,JPN,2022-08-20,1
88982,Japan,JPN,2022-08-21,1
88983,Japan,JPN,2022-08-22,1
88984,Japan,JPN,2022-08-23,1
88985,Japan,JPN,2022-08-24,1
88986,Japan,JPN,2022-08-25,1
88987,Japan,JPN,2022-08-26,1
88988,Japan,JPN,2022-08-27,1
88989,Japan,JPN,2022-08-28,1
88990,Japan,JPN,2022-08-29,1
88991,Japan,JPN,2022-08-30,1
88992,Japan,JPN,2022-08-31,1
88993,Japan,JPN,2022-09-01,1
88994,Japan,JPN,2022-09-02,1
88995,Japan,JPN,2022-09-03,1
88996,Japan,JPN,2022-09-04,1
88997,Japan,JPN,2022-09-05,1
88998,Japan,JPN,2022-09-06,1
88999,Japan,JPN,2022-09-07,1
89000,Japan,JPN,2022-09-08,1
89001,Japan,JPN,2022-09-09,1
89002,Japan,JPN,2022-09-10,1
89003,Japan,JPN,2022-09-11,1
89004,Japan,JPN,2022-09-12,1
89005,Japan,JPN,2022-09-13,1
89006,Japan,JPN,2022-09-14,1
89007,Japan,JPN,2022-09-15,1
89008,Japan,JPN,2022-09-16,1
89009,Japan,JPN,2022-09-17,1
89010,Japan,JPN,2022-09-18,1
89011,Japan,JPN,2022-09-19,1
89012,Japan,JPN,2022-09-20,1
89013,Japan,JPN,2022-09-21,1
89014,Japan,JPN,2022-09-22,1
89015,Japan,JPN,2022-09-23,1
89016,Japan,JPN,2022-09-24,1
89017,Japan,JPN,2022-09-25,1
89018,Japan,JPN,2022-09-26,1
89019,Japan,JPN,2022-09-27,1
89020,Japan,JPN,2022-09-28,1
89021,Japan,JPN,2022-09-29,1
89022,Japan,JPN,2022-09-30,1
89023,Japan,JPN,2022-10-01,1
89024,Japan,JPN,2022-10-02,1
89025,Japan,JPN,2022-10-03,1
89026,Japan,JPN,2022-10-04,1
89027,Japan,JPN,2022-10-05,1
89028,Japan,JPN,2022-10-06,1
89029,Japan,JPN,2022-10-07,1
89030,Japan,JPN,2022-10-08,1
89031,Japan,JPN,2022-10-09,1
89032,Japan,JPN,2022-10-10,1
89033,Japan,JPN,2022-10-11,1
89034,Japan,JPN,2022-10-12,1
89035,Japan,JPN,2022-10-13,1
89036,Japan,JPN,2022-10-14,1
89037,Japan,JPN,2022-10-15,1
89038,Japan,JPN,2022-10-16,1
89039,Japan,JPN,2022-10-17,1
89040,Japan,JPN,2022-10-18,1
89041,Japan,JPN,2022-10-19,1
89042,Japan,JPN,2022-10-20,1
89043,Japan,JPN,2022-10-21,1
89044,Japan,JPN,2022-10-22,1
89045,Japan,JPN,2022-10-23,1
89046,Japan,JPN,2022-10-24,1
89047,Japan,JPN,2022-10-25,1
89048,Japan,JPN,2022-10-26,1
89049,Japan,JPN,2022-10-27,1
89050,Japan,JPN,2022-10-28,1
89051,Japan,JPN,2022-10-29,1
89052,Japan,JPN,2022-10-30,1
89053,Japan,JPN,2022-10-31,1
89054,Japan,JPN,2022-11-01,1
89055,Japan,JPN,2022-11-02,1
89056,Japan,JPN,2022-11-03,1
89057,Japan,JPN,2022-11-04,1
89058,Japan,JPN,2022-11-05,1
89059,Japan,JPN,2022-11-06,1
89060,Japan,JPN,2022-11-07,1
89061,Japan,JPN,2022-11-08,1
89062,Japan,JPN,2022-11-09,1
89063,Japan,JPN,2022-11-10,1
89064,Japan,JPN,2022-11-11,1
89065,Japan,JPN,2022-11-12,1
89066,Japan,JPN,2022-11-13,1
89067,Japan,JPN,2022-11-14,1
89068,Japan,JPN,2022-11-15,1
89069,Japan,JPN,2022-11-16,1
89070,Japan,JPN,2022-11-17,1
89071,Japan,JPN,2022-11-18,1
89072,Japan,JPN,2022-11-19,1
89073,Japan,JPN,2022-11-20,1
89074,Japan,JPN,2022-11-21,1
89075,Japan,JPN,2022-11-22,1
148734,Serbia,SRB,2020-01-01,0
148735,Serbia,SRB,2020-01-02,0
148736,Serbia,SRB,2020-01-03,0
148737,Serbia,SRB,2020-01-04,0
148738,Serbia,SRB,2020-01-05,0
148739,Serbia,SRB,2020-01-06,0
148740,Serbia,SRB,2020-01-07,0
148741,Serbia,SRB,2020-01-08,0
148742,Serbia,SRB,2020-01-09,0
148743,Serbia,SRB,2020-01-10,0
148744,Serbia,SRB,2020-01-11,0
148745,Serbia,SRB,2020-01-12,0
148746,Serbia,SRB,2020-01-13,0
148747,Serbia,SRB,2020-01-14,0
148748,Serbia,SRB,2020-01-15,0
148749,Serbia,SRB,2020-01-16,0
148750,Serbia,SRB,2020-01-17,0
148751,Serbia,SRB,2020-01-18,0
148752,Serbia,SRB,2020-01-19,0
148753,Serbia,SRB,2020-01-20,0
148754,Serbia,SRB,2020-01-21,0
148755,Serbia,SRB,2020-01-22,0
148756,Serbia,SRB,2020-01-23,0
148757,Serbia,SRB,2020-01-24,0
148758,Serbia,SRB,2020-01-25,0
148759,Serbia,SRB,2020-01-26,0
148760,Serbia,SRB,2020-01-27,0
148761,Serbia,SRB,2020-01-28,0
148762,Serbia,SRB,2020-01-29,0
148763,Serbia,SRB,2020-01-30,0
148764,Serbia,SRB,2020-01-31,0
148765,Serbia,SRB,2020-02-01,0
148766,Serbia,SRB,2020-02-02,0
148767,Serbia,SRB,2020-02-03,0
148768,Serbia,SRB,2020-02-04,0
148769,Serbia,SRB,2020-02-05,0
148770,Serbia,SRB,2020-02-06,0
148771,Serbia,SRB,2020-02-07,0
148772,Serbia,SRB,2020-02-08,0
148773,Serbia,SRB,2020-02-09,0
148774,Serbia,SRB,2020-02-10,0
148775,Serbia,SRB,2020-02-11,0
148776,Serbia,SRB,2020-02-12,0
148777,Serbia,SRB,2020-02-13,0
148778,Serbia,SRB,2020-02-14,0
148779,Serbia,SRB,2020-02-15,0
148780,Serbia,SRB,2020-02-16,0
148781,Serbia,SRB,2020-02-17,0
148782,Serbia,SRB,2020-02-18,0
148783,Serbia,SRB,2020-02-19,0
148784,Serbia,SRB,2020-02-20,0
148785,Serbia,SRB,2020-02-21,0
148786,Serbia,SRB,2020-02-22,0
148787,Serbia,SRB,2020-02-23,0
148788,Serbia,SRB,2020-02-24,0
148789,Serbia,SRB,2020-02-25,0
148790,Serbia,SRB,2020-02-26,0
148791,Serbia,SRB,2020-02-27,0
148792,Serbia,SRB,2020-02-28,0
148793,Serbia,SRB,2020-02-29,0
148794,Serbia,SRB,2020-03-01,0
148795,Serbia,SRB,2020-03-02,0
148796,Serbia,SRB,2020-03-03,0
148797,Serbia,SRB,2020-03-04,0
148798,Serbia,SRB,2020-03-05,0
148799,Serbia,SRB,2020-03-06,0
148800,Serbia,SRB,2020-03-07,0
148801,Serbia,SRB,2020-03-08,0
148802,Serbia,SRB,2020-03-09,0
148803,Serbia,SRB,2020-03-10,0
148804,Serbia,SRB,2020-03-11,0
148805,Serbia,SRB,2020-03-12,0
148806,Serbia,SRB,2020-03-13,0
148807,Serbia,SRB,2020-03-14,0
148808,Serbia,SRB,2020-03-15,1
148809,Serbia,SRB,2020-03-16,1
148810,Serbia,SRB,2020-03-17,1
148811,Serbia,SRB,2020-03-18,1
148812,Serbia,SRB,2020-03-19,1
148813,Serbia,SRB,2020-03-20,1
148814,Serbia,SRB,2020-03-21,1
148815,Serbia,SRB,2020-03-22,1
148816,Serbia,SRB,2020-03-23,1
148817,Serbia,SRB,2020-03-24,1
148818,Serbia,SRB,2020-03-25,1
148819,Serbia,SRB,2020-03-26,1
148820,Serbia,SRB,2020-03-27,1
148821,Serbia,SRB,2020-03-28,1
148822,Serbia,SRB,2020-03-29,1
148823,Serbia,SRB,2020-03-30,1
148824,Serbia,SRB,2020-03-31,1
148825,Serbia,SRB,2020-04-01,1
148826,Serbia,SRB,2020-04-02,1
148827,Serbia,SRB,2020-04-03,1
148828,Serbia,SRB,2020-04-04,1
148829,Serbia,SRB,2020-04-05,1
148830,Serbia,SRB,2020-04-06,1
148831,Serbia,SRB,2020-04-07,1
148832,Serbia,SRB,2020-04-08,1
148833,Serbia,SRB,2020-04-09,1
148834,Serbia,SRB,2020-04-10,1
148835,Serbia,SRB,2020-04-11,1
148836,Serbia,SRB,2020-04-12,1
148837,Serbia,SRB,2020-04-13,1
148838,Serbia,SRB,2020-04-14,1
148839,Serbia,SRB,2020-04-15,1
148840,Serbia,SRB,2020-04-16,1
148841,Serbia,SRB,2020-04-17,1
148842,Serbia,SRB,2020-04-18,1
148843,Serbia,SRB,2020-04-19,1
148844,Serbia,SRB,2020-04-20,1
148845,Serbia,SRB,2020-04-21,1
148846,Serbia,SRB,2020-04-22,1
148847,Serbia,SRB,2020-04-23,1
148848,Serbia,SRB,2020-04-24,1
148849,Serbia,SRB,2020-04-25,1
148850,Serbia,SRB,2020-04-26,1
148851,Serbia,SRB,2020-04-27,1
148852,Serbia,SRB,2020-04-28,1
148853,Serbia,SRB,2020-04-29,1
148854,Serbia,SRB,2020-04-30,1
148855,Serbia,SRB,2020-05-01,1
148856,Serbia,SRB,2020-05-02,1
148857,Serbia,SRB,2020-05-03,1
148858,Serbia,SRB,2020-05-04,1
148859,Serbia,SRB,2020-05-05,1
148860,Serbia,SRB,2020-05-06,1
148861,Serbia,SRB,2020-05-07,1
148862,Serbia,SRB,2020-05-08,1
148863,Serbia,SRB,2020-05-09,1
148864,Serbia,SRB,2020-05-10,1
148865,Serbia,SRB,2020-05-11,1
148866,Serbia,SRB,2020-05-12,1
148867,Serbia,SRB,2020-05-13,1
148868,Serbia,SRB,2020-05-14,1
148869,Serbia,SRB,2020-05-15,1
148870,Serbia,SRB,2020-05-16,1
148871,Serbia,SRB,2020-05-17,1
148872,Serbia,SRB,2020-05-18,1
148873,Serbia,SRB,2020-05-19,1
148874,Serbia,SRB,2020-05-20,1
148875,Serbia,SRB,2020-05-21,1
148876,Serbia,SRB,2020-05-22,1
148877,Serbia,SRB,2020-05-23,1
148878,Serbia,SRB,2020-05-24,1
148879,Serbia,SRB,2020-05-25,1
148880,Serbia,SRB,2020-05-26,1
148881,Serbia,SRB,2020-05-27,1
148882,Serbia,SRB,2020-05-28,1
148883,Serbia,SRB,2020-05-29,1
148884,Serbia,SRB,2020-05-30,1
148885,Serbia,SRB,2020-05-31,1
148886,Serbia,SRB,2020-06-01,1
148887,Serbia,SRB,2020-06-02,1
148888,Serbia,SRB,2020-06-03,1
148889,Serbia,SRB,2020-06-04,1
148890,Serbia,SRB,2020-06-05,1
148891,Serbia,SRB,2020-06-06,1
148892,Serbia,SRB,2020-06-07,1
148893,Serbia,SRB,2020-06-08,1
148894,Serbia,SRB,2020-06-09,1
148895,Serbia,SRB,2020-06-10,1
148896,Serbia,SRB,2020-06-11,1
148897,Serbia,SRB,2020-06-12,1
148898,Serbia,SRB,2020-06-13,1
148899,Serbia,SRB,2020-06-14,1
148900,Serbia,SRB,2020-06-15,1
148901,Serbia,SRB,2020-06-16,1
148902,Serbia,SRB,2020-06-17,1
148903,Serbia,SRB,2020-06-18,1
148904,Serbia,SRB,2020-06-19,1
148905,Serbia,SRB,2020-06-20,1
148906,Serbia,SRB,2020-06-21,1
148907,Serbia,SRB,2020-06-22,1
148908,Serbia,SRB,2020-06-23,1
148909,Serbia,SRB,2020-06-24,1
148910,Serbia,SRB,2020-06-25,1
148911,Serbia,SRB,2020-06-26,1
148912,Serbia,SRB,2020-06-27,1
148913,Serbia,SRB,2020-06-28,1
148914,Serbia,SRB,2020-06-29,1
148915,Serbia,SRB,2020-06-30,1
148916,Serbia,SRB,2020-07-01,1
148917,Serbia,SRB,2020-07-02,1
148918,Serbia,SRB,2020-07-03,1
148919,Serbia,SRB,2020-07-04,1
148920,Serbia,SRB,2020-07-05,1
148921,Serbia,SRB,2020-07-06,1
148922,Serbia,SRB,2020-07-07,1
148923,Serbia,SRB,2020-07-08,1
148924,Serbia,SRB,2020-07-09,1
148925,Serbia,SRB,2020-07-10,1
148926,Serbia,SRB,2020-07-11,1
148927,Serbia,SRB,2020-07-12,1
148928,Serbia,SRB,2020-07-13,1
148929,Serbia,SRB,2020-07-14,1
148930,Serbia,SRB,2020-07-15,1
148931,Serbia,SRB,2020-07-16,1
148932,Serbia,SRB,2020-07-17,1
148933,Serbia,SRB,2020-07-18,1
148934,Serbia,SRB,2020-07-19,1
148935,Serbia,SRB,2020-07-20,1
148936,Serbia,SRB,2020-07-21,1
148937,Serbia,SRB,2020-07-22,1
148938,Serbia,SRB,2020-07-23,1
148939,Serbia,SRB,2020-07-24,1
148940,Serbia,SRB,2020-07-25,1
148941,Serbia,SRB,2020-07-26,1
148942,Serbia,SRB,2020-07-27,1
148943,Serbia,SRB,2020-07-28,1
148944,Serbia,SRB,2020-07-29,1
148945,Serbia,SRB,2020-07-30,1
148946,Serbia,SRB,2020-07-31,1
148947,Serbia,SRB,2020-08-01,1
148948,Serbia,SRB,2020-08-02,1
148949,Serbia,SRB,2020-08-03,1
148950,Serbia,SRB,2020-08-04,1
148951,Serbia,SRB,2020-08-05,1
148952,Serbia,SRB,2020-08-06,1
148953,Serbia,SRB,2020-08-07,1
148954,Serbia,SRB,2020-08-08,1
148955,Serbia,SRB,2020-08-09,1
148956,Serbia,SRB,2020-08-10,1
148957,Serbia,SRB,2020-08-11,1
148958,Serbia,SRB,2020-08-12,1
148959,Serbia,SRB,2020-08-13,1
148960,Serbia,SRB,2020-08-14,1
148961,Serbia,SRB,2020-08-15,1
148962,Serbia,SRB,2020-08-16,1
148963,Serbia,SRB,2020-08-17,1
148964,Serbia,SRB,2020-08-18,1
148965,Serbia,SRB,2020-08-19,1
148966,Serbia,SRB,2020-08-20,1
148967,Serbia,SRB,2020-08-21,1
148968,Serbia,SRB,2020-08-22,1
148969,Serbia,SRB,2020-08-23,1
148970,Serbia,SRB,2020-08-24,1
148971,Serbia,SRB,2020-08-25,1
148972,Serbia,SRB,2020-08-26,1
148973,Serbia,SRB,2020-08-27,1
148974,Serbia,SRB,2020-08-28,1
148975,Serbia,SRB,2020-08-29,1
148976,Serbia,SRB,2020-08-30,1
148977,Serbia,SRB,2020-08-31,1
148978,Serbia,SRB,2020-09-01,1
148979,Serbia,SRB,2020-09-02,1
148980,Serbia,SRB,2020-09-03,1
148981,Serbia,SRB,2020-09-04,1
148982,Serbia,SRB,2020-09-05,1
148983,Serbia,SRB,2020-09-06,1
148984,Serbia,SRB,2020-09-07,1
148985,Serbia,SRB,2020-09-08,1
148986,Serbia,SRB,2020-09-09,1
148987,Serbia,SRB,2020-09-10,1
148988,Serbia,SRB,2020-09-11,1
148989,Serbia,SRB,2020-09-12,1
148990,Serbia,SRB,2020-09-13,1
